timestamp,M-6,M-1,M-2,S-2,P-10,T-4,T-5,F-7,M-3,M-4,M-5,P-15,C-1,C-2,T-12,T-13,F-4,F-5,D-14,T-9,P-14,T-8,P-11,D-15,D-16,M-7,F-8,label
825,-1,-0.175420415,-0.725553897,-1,0.994352675,-1,-1,-0.964285714,-0.151494455,0.142993191,-0.030775472,0.886733362,-0.586583463,0,-0.166782858,0.450141797,0.016368188,-0.786503803,-1,0,0.999518519,0,0.912352623,1.049051365,-1,-0.99909638,-1,
826,-1,-0.179247727,-0.720617475,-1,0.992093746,-1,-1,-0.714285714,0.100970154,0.011515642,-0.030775472,0.885341453,-0.575663027,0,-0.165142506,0.450927739,0.107644907,-0.788452171,-1,0,0.999444444,0,0.91813646,1.048125868,-1,-0.99909638,-1,
827,-1,-0.183075039,-0.715723244,-1,0.992093746,-1,-1,0.964285714,0.166461315,0.142998665,-0.030775472,0.884819487,-0.569422777,0,-0.163502153,0.451713681,0.14377046,-0.787852673,-1,0,0.999481481,0,0.858582007,-1,-1,-0.99909638,-1,
828,-1,-0.18703189,-0.710871205,-1,0.992093746,-1,-1,0.964285714,-0.130039394,0.521520678,-0.030775472,0.884645498,-0.563182527,0,-0.1618618,0.452499623,0.149547468,-0.786653678,-1,0,0.999555556,0,0.923856739,-1,-1,-0.99909638,-1,
829,-1,-0.191118282,-0.705934782,-1,0.991529013,-1,-1,0.607142857,-0.226454885,0.521520678,-0.030775472,0.874380165,-0.553822153,0,-0.160221448,0.453285566,0.150086655,-0.785079996,-1,0,0.999555556,0,0.920233896,1.048125868,-1,-0.99909638,-1,
830,-1,-0.195216449,-0.701124935,-1,0.994070309,-1,-1,0.928571429,-0.24489504,0.521520678,-0.030775472,0.882905611,-0.547581903,0,-0.158581095,0.454071508,0.151473137,-0.779309828,-1,0,0.999592593,0,0.921759303,1.04720037,-1,-0.99909638,-1,
831,-1,-0.199338169,-0.696220156,-1,0.994352675,-1,-1,-0.964285714,-0.151469844,0.521520678,-0.030775472,0.881513702,-0.538221529,0,-0.156940742,0.45485745,0.168496052,-0.779234891,-1,0,0.999648148,0,0.856865923,1.046274873,-1,-0.99909638,-1,
832,-1,-0.203565877,-0.691399761,-1,0.992658478,-1,-1,-0.964285714,-0.022090346,0.521520678,-0.030775472,0.882731622,-0.531981279,0,-0.15530039,0.455643392,0.169805507,-0.778185769,-1,0,0.999407407,0,0.921822862,1.046274873,-1,-0.99909638,-1,
833,-1,-0.207793584,-0.691399761,-1,0.990681914,-1,-1,-0.964285714,0.166461315,0.521520678,-0.030775472,0.87246629,-0.527301092,0,-0.153660037,0.456429334,0.170344695,-0.778035895,-1,0,0.999425926,0,0.969301173,1.045349375,-1,-0.99909638,-1,
834,-1,-0.207793584,-0.686579365,-1,0.994635042,-1,-1,-0.964285714,-0.118622741,0.521520678,-0.030775472,0.881339713,-0.51950078,0,-0.152019684,0.457215276,0.172424417,-0.776836899,-1,0,0.999333333,0,0.955127594,1.044423878,-1,-0.99909638,-1,
835,-1,-0.212174384,-0.68175897,-1,0.993223211,-1,-1,0.964285714,-0.211014255,0.521520678,-0.030775472,0.882557634,-0.510140406,0,-0.150379332,0.458001218,0.177354131,-0.772265727,-1,0,0.999111111,0,0.955636063,1.04349838,-1,-0.99909638,-1,
836,-1,-0.216708276,-0.748748754,-1,0.993787943,-1,-1,-0.964285714,-0.244919651,0.521520678,-0.030775472,0.875946064,-0.499219969,0,-0.148738979,0.45878716,0.177893318,-0.771141669,-1,0,0.99937037,0,0.7732863,-1,-1,-0.99909638,-0.956521739,
837,-1,0.999976447,-0.748748754,-1,0.991246647,-1,-1,-0.964285714,-0.151469844,0.521520678,-0.030775472,0.875598086,-0.489859594,0,-0.147098626,0.459573102,0.178432505,-0.770991794,-1,0,0.999351852,0,0.604728763,1.042572883,-1,-0.99909638,-1,
838,-1,0.999976447,-0.748748754,-1,0.993223211,-1,-1,-0.964285714,0.166461315,0.521520678,-0.030775472,0.873858199,-0.47425897,0,-0.144638097,0.460359045,0.179973041,-0.770392296,-1,0,0.999388889,0,0.615406616,1.041647385,-1,-0.99909638,-1,
839,-1,0.999976447,-0.748748754,-1,0.994352675,-1,-1,-0.857142857,-0.390225857,0.521520678,-0.030775472,0.884645498,-0.471138846,0,-0.142997745,0.461144987,0.180974389,-0.769118363,-1,0,0.999574074,0,0.627419201,1.041647385,-1,-0.99909638,-1,
840,-1,0.999976447,-0.748748754,-1,0.994917408,-1,-1,-0.857142857,-0.383137749,0.521520678,-0.030775472,0.871248369,-1,0,-0.141357392,0.461930929,0.18189871,-0.768968489,-1,0,0.999537037,0,0.668478088,1.041647385,-1,-0.99909638,-1,
841,-1,0.999976447,-0.748748754,-1,0.993223211,-1,-1,-0.964285714,-0.113042087,0.521520678,-0.030775472,0.875250109,-0.992199688,0,-0.139717039,0.462716871,0.183439245,-0.764996815,-1,0,0.999574074,0,0.643690215,1.039796391,-1,-0.99909638,-1,
842,-1,0.999976447,-0.748748754,-1,0.992376112,0,-1,-0.821428571,0.166436703,0.521520678,-0.030775472,0.872118312,-0.990639626,0,-0.138076686,0.463502813,0.184594647,-0.76432238,-1,0,0.999388889,0,0.710109003,1.038870893,-1,-0.99909638,-1,
843,-1,0.999976447,-0.748748754,-1,0.994070309,0,-1,-0.964285714,0.166461315,0.521520678,-0.030775472,0.876816007,-0.990639626,0,-0.136436334,0.464288755,-0.993683805,-0.762448949,-1,0,0.999537037,0,0.702799758,-1,-1,-0.99909638,-1,
844,-1,0.999976447,-0.748748754,-1,0.994635042,0,-1,-0.964285714,0.166461315,0.521520678,-0.030775472,0.876120052,-0.990639626,0,-0.134795981,0.465074697,-0.983824379,-0.761249953,-1,0,0.999425926,0,0.634219976,-1,-1,-0.99909638,-1,
845,-1,0.999976447,-0.748748754,-1,0.994070309,0,-1,-0.964285714,0.166461315,0.521520678,-0.307295219,0.869508482,-0.981279251,0,-0.133155628,0.465860639,-0.982283844,-0.760500581,-1,0,0.999407407,0,0.710871707,1.038870893,-1,-0.99909638,-1,
846,-1,0.999976447,-0.748748754,-1,0.995199774,0,-1,-0.964285714,-0.036678803,0.521520678,-0.86138653,0.87246629,-0.978159126,0,-0.131515276,0.466646581,-0.981128442,-0.759376522,-1,0,0.999518519,0,0.706740395,1.037945396,-1,-0.99909638,-1,
847,-1,0.999976447,-0.748748754,-1,0.994070309,0,-1,0.964285714,-0.549339105,0.521520678,-1.095819303,0.874206177,-0.973478939,0,-0.129874923,0.467432524,-0.978817639,-0.756004346,-1,0,0.99962963,0,0.648838466,1.037019898,-1,-0.99909638,-1,
848,-1,0.999976447,-0.748748754,-1,0.993787943,0,-1,0.964285714,-0.549339105,0.521520678,-0.815160501,0.87768595,-0.965678627,0,-0.12823457,0.468218466,-0.984363566,-0.755404848,-1,0,0.9995,0,0.616932024,-1,-1,-0.99909638,-1,
849,-1,0.999976447,-0.748748754,-1,0.992658478,0,-1,0.607142857,-0.549314493,0.521777919,-0.816000517,0.875772075,-0.964118565,0,-0.126594218,0.469004408,-0.982900058,-0.754055978,-1,0,0.999407407,0,0.714621667,-1,-1,-0.99909638,-1,
850,-1,0.999976447,-0.748748754,-1,0.989270083,0,-1,0.964285714,0.118678117,0.513748714,-0.815659485,0.87646803,-0.956318253,0,-0.124953865,0.46979035,-0.978586559,-0.752856982,-1,0,0.999407407,0,0.724473258,1.036094401,-1,-0.99909638,-1,
851,-1,0.999976447,-0.949770847,-1,0.991529013,0,-1,-0.964285714,0.166436703,0.515160803,-0.816004107,0.875598086,-0.950078003,0,-0.123313512,0.470576292,-0.978047371,-0.751807861,-1,0,0.999388889,0,0.591000095,1.034243406,-1,-0.99909638,-0.956521739,
852,-1,0.545798201,-1.18997843,-1,0.990964281,0,-1,-0.964285714,0.166436703,0.521476892,-0.552278455,0.87646803,-0.937597504,0,-0.12167316,0.471362234,-0.977354131,-0.749409869,-1,0,0.9995,0,0.646041885,1.033317908,-1,-0.99909638,-1,
853,-1,-0.00302652,-1.184546255,-1,0.993223211,0,-1,-0.964285714,0.317415856,0.521526151,0.880771523,0.878729883,-0.928237129,0,-0.120032807,0.472148176,-0.975967649,-0.747236689,-1,0,0.999555556,0,0.713604729,1.031466913,-1,-0.99909638,-1,
854,-1,-0.003791983,-1.179114081,-1,0.994352675,0,-1,-0.821428571,0.525721309,0.085480658,0.880940244,0.884297521,-0.918876755,0,-0.118392454,0.472934118,-0.975428461,-0.743789576,-1,0,0.999592593,0,0.602694887,1.030541416,-1,-0.99909638,-0.652173913,
855,-1,-0.004580998,-1.173734646,-1,0.994917408,0,-1,-0.892857143,0.731199518,-0.070287015,0.882390529,0.88568943,-0.917316693,0,-0.116752102,0.473720061,-0.974812247,-0.743040204,-1,0,0.999425926,0,0.608987193,1.029615919,-1,-0.99909638,-1,
856,-1,-0.005322907,-1.168323568,-1,0.991811379,0,-1,-0.178571429,1.000046147,0.521520678,0.882408478,0.884297521,-0.91575663,0,-0.115111749,0.474506003,-0.973348739,-0.741616396,-1,0,0.999518519,0,0.626847173,1.028690421,-1,-0.99909638,-1,
857,-1,-0.006159028,-1.162870298,-1,0.993505577,0,-1,-0.928571429,1.000046147,0.337790354,0.882433606,0.885515441,-0.91575663,0,-0.113471396,0.475291945,-0.972809551,-0.739967777,-1,0,0.999574074,0,0.55172085,1.027764924,-1,-0.99909638,-1,
858,-1,-0.007030477,-1.157427575,-1,0.993787943,0,-1,-0.928571429,1.000046147,0.130366486,0.882236167,0.885515441,-0.91575663,0,-0.111831044,0.476077887,-0.972270364,-0.738918656,-1,0,0.99937037,0,0.8739632,1.026839426,-1,-0.99909638,-1,
859,-1,-0.007866598,-1.157427575,-1,0.993505577,0,-1,-0.857142857,1.000046147,0.011148937,0.879586884,0.886907351,-0.906396256,0,-0.110190691,0.476863829,-0.966262276,-0.736970287,-1,0,0.999574074,0,0.902501033,1.025913929,-1,-0.99909638,-0.913043478,
860,-1,-0.007866598,-1.151984853,-1,0.991529013,0,-1,-0.928571429,1.000046147,0.142725004,0.866311754,0.88568943,-0.904836193,0,-0.108550338,0.477649771,-0.961794724,-0.731949492,-1,0,0.999592593,0,0.900530715,1.024988431,-1,-0.99909638,-0.913043478,
861,-1,-0.008796929,-1.146542131,-1,0.992376112,0,-1,0.178571429,1.000046147,0.442941743,0.269408327,0.886037408,-0.900156006,0,-0.106909986,0.478435713,-0.961255536,-0.730750496,-1,0,0.999592593,0,0.885530874,1.024062934,-1,-0.99909638,-0.913043478,
862,-1,-0.009691931,-1.141131053,-1,0.994070309,0,-1,-0.964285714,1.000046147,0.521520678,-0.529989302,0.885863419,-0.893915757,0,-0.105269633,0.479221655,-0.958020412,-0.72985125,-1,0,0.999462963,0,0.815171449,1.021286441,-1,-0.99909638,-0.913043478,
863,-1,-0.010528051,-1.141131053,-1,0.993505577,0,-1,-0.964285714,1.000046147,0.196838672,-0.625575268,0.88568943,-0.881435257,0,-0.10362928,0.480007597,-0.957481225,-0.728652254,-1,0,0.999425926,0,0.874853021,1.020360944,-1,-0.99909638,-0.913043478,
864,-1,-0.010528051,-1.130340539,-1,0.99548214,0,-1,0.285714286,1.000046147,-0.070287015,-0.815214348,0.886211396,-0.875195008,0,-0.101988928,0.48079354,-0.955247448,-0.728352505,-1,0,0.999333333,0,0.877458925,1.019435447,-1,-0.99909638,-0.826086957,
865,-1,-0.01253003,-1.124897817,-1,0.992093746,0,-1,1,1.000046147,0.496114018,-0.816154879,0.888647238,-0.867394696,0,-0.100348575,0.481579482,-0.954708261,-0.72767807,-1,0,0.999555556,0,0.878030953,1.019435447,-1,-0.99909638,-1,
866,-1,-0.013531019,-1.119476191,-1,0.992376112,0,-1,0.964285714,1.000046147,0.521520678,-0.815688203,0.888647238,-0.854914197,0,-0.098708222,0.482365424,-0.920277296,-0.722957023,-1,0,0.999537037,0,0.872437792,-1,-1,-0.99909638,-1,
867,-1,-0.014496679,-1.114117852,-1,0.994917408,0,-1,-0.142857143,1.000046147,0.217220921,-0.814140994,0.888125272,-0.851794072,0,-0.09706787,0.483151366,-0.857808588,-0.722582337,-1,0,0.999333333,0,0.950869165,-1,-1,-0.99909638,-1,
868,-1,-0.015474116,-1.108696225,-1,0.994635042,-1,-1,-0.071428571,1.000046147,0.043993695,-0.814097916,0.889169204,-0.998439938,0,-0.095427517,0.483937308,-0.785942615,-0.721608153,-1,0,0.999444444,0,0.93980996,1.018509949,-1,-0.99909638,-0.956521739,
869,-1,-0.016628197,-1.103264051,-1,0.992093746,0,-1,-0.392857143,1.000046147,0.011181776,-0.814123044,0.888821227,-0.992199688,0,-0.093787164,0.48472325,-0.711149624,-0.716062797,-1,0,0.999407407,0,0.918835606,1.016658954,-1,-0.99909638,-1,
870,-1,-0.017711621,-1.103264051,-1,0.990964281,0,-1,-0.964285714,1.000046147,0.14273595,-0.814478436,0.888647238,-0.989079563,0,-0.092146812,0.485509192,-0.636433661,-0.715538237,-1,0,0.999407407,0,0.917945784,1.015733457,-1,-0.99909638,-1,
871,-1,-0.017711621,-1.097842425,-1,0.993505577,0,-1,-0.964285714,1.000046147,0.296363597,-0.426006763,0.888299261,-0.984399376,0,-0.090506459,0.486295134,-0.565569035,-0.714339241,-1,0,0.999518519,0,0.902119681,1.015733457,-1,-0.99909638,-0.956521739,
872,-1,-0.018724386,-1.092494634,-1,0.994070309,0,-1,-0.964285714,1.000046147,0.521520678,0.88236899,0.88969117,-0.973478939,0,-0.088866106,0.487081076,-0.499248989,-0.714189366,-1,0,0.999555556,0,0.901356977,1.015733457,-1,-0.99909638,-1,
873,-1,-0.019866692,-1.087073007,-1,0.992940844,0,-1,-0.964285714,1.000046147,0.436680386,0.8823654,0.889343193,-0.96099844,0,-0.087225754,0.487867019,-0.438782977,-0.713664806,-1,0,0.999425926,0,0.903772206,1.013882462,-1,-0.99909638,-1,
874,-1,-0.021126761,-1.087073007,-1,0.994352675,0,-1,-0.714285714,1.000046147,-0.070287015,0.8823654,0.888821227,-0.959438378,0,-0.085585401,0.488652961,-0.377161564,-0.712990371,-1,0,0.999425926,0,0.900340039,-1,-1,-0.99909638,-0.956521739,
875,-1,-0.021126761,-1.07630359,-1,0.994352675,0,-1,0.964285714,1.000046147,0.318136042,0.8823654,0.889517181,-1,0,-0.083945048,0.489438903,-0.3176969,-0.699126981,-1,0,0.9995,0,0.90358153,-1,-1,-0.99909638,-1,
876,-1,-0.023399595,-1.070955799,-1,0.991811379,0,-1,0.964285714,1.000046147,0.521520678,0.8823654,0.88969117,-0.990639626,0,-0.082304696,0.490224845,-0.245907953,-0.691858069,-1,0,0.999444444,0,0.902310357,1.011105969,-1,-0.99909638,-1,
877,-1,-0.02467144,-1.065544721,-1,0.994352675,0,-1,0.571428571,1.000046147,0.25029008,0.8823654,0.890039147,-0.987519501,0,-0.080664343,0.491010787,-0.190063547,-0.679418487,-1,0,0.999648148,0,0.902882385,1.011105969,-1,-0.99909638,-1,
878,-1,-0.025931509,-1.060218025,-1,0.993223211,0,-1,0.928571429,1.000046147,0.069208792,0.8823654,0.889517181,-0.984399376,0,-0.07902399,0.491796729,-0.154708261,-0.670875642,-1,0,0.999425926,0,0.906441669,1.011105969,-1,-0.99909638,-0.956521739,
879,-1,-0.02721513,-0.748738206,-1,0.994352675,0,-1,-0.964285714,1.000046147,0.011192723,0.8823654,0.888821227,-0.981279251,0,-0.077383637,0.492582671,-0.150702869,-0.661358612,-1,0,0.999425926,0,0.901929005,-1,-1,-0.99909638,-1,
880,-1,1,-0.748738206,-1,0.993223211,-1,-1,-0.964285714,1.000046147,0.14273595,0.8823654,0.889343193,-0.968798752,0,-0.075743285,0.493368613,-0.14615829,-0.652815767,-1,0,0.999444444,0,0.9059332,-1,-1,-0.99909638,-1,
881,-1,1,-0.748738206,-1,0.993223211,-1,-1,-0.964285714,1.000046147,0.521580883,0.8823654,0.88969117,-0.965678627,0,-0.074102932,0.494154556,-0.143847487,-0.643823298,-1,0,0.999759259,0,0.903645089,1.009254975,-1,-0.99909638,-1,
882,-1,1,-0.748738206,-1,0.992093746,-1,-1,-0.964285714,1.000046147,0.521520678,0.8823654,0.889343193,-1,0,-0.072462579,0.494940498,-0.142229925,-0.60792836,-1,0,0.999462963,0,0.909365367,1.009254975,-1,-0.99909638,-1,
883,-1,1,-0.748738206,-1,0.991529013,-1,-1,0.964285714,1.000046147,0.521991374,0.8823654,0.890039147,-0.989079563,0,-0.070822227,0.49572644,-0.140073175,-0.563565514,-1,0,0.999407407,0,0.911653478,1.009254975,-1,-0.99909638,-1,
884,-1,1,-0.748738206,-1,0.993505577,-1,-1,-0.964285714,1.000046147,0.515423517,0.8823654,0.889169204,-0.946957878,0,-0.069181874,0.496512382,-0.138994801,-0.550226685,-1,0,0.999518519,0,0.91063654,1.009254975,-1,-0.99909638,-1,
885,-1,1,-0.748738206,-1,0.992658478,-1,-1,-0.964285714,1.000046147,0.521389321,0.8823654,0.888995215,-0.942277691,0,-0.067541521,0.497298324,-0.136992105,-0.532691371,-1,0,0.99937037,0,0.911907713,1.008329477,-1,-0.99909638,-1,
886,-1,1,-0.748738206,-1,0.993505577,-1,-1,-0.964285714,1.000046147,0.521520678,0.8823654,0.88969117,-0.940717629,0,-0.065901169,0.498084266,-0.13306374,-0.525422459,-1,0,0.999518519,0,0.909492484,-1,-1,-0.99909638,-1,
887,-1,1,-0.748738206,-1,0.993787943,-1,-1,-0.714285714,1.000046147,0.337292292,0.8823654,0.889865159,-0.940717629,0,-0.064260816,0.498870208,-0.131985365,-0.521525722,-1,0,0.99962963,0,0.909365367,-1,-1,-0.99909638,-1,
888,-1,1,-0.748738206,-1,0.993505577,-1,-1,-0.857142857,1.000046147,0.000859295,0.8823654,0.890213136,-0.940717629,0,-0.062620463,0.49965615,-0.129828615,-0.501667354,-1,0,0.999574074,0,0.925000794,1.00740398,-1,-0.99909638,-1,
889,-1,1,-0.748738206,-1,0.994917408,-1,-1,-0.75,1.000046147,-0.219902796,0.8823654,0.890039147,-0.928237129,0,-0.060980111,0.500442092,-0.125746197,-0.485331035,-1,0,0.999611111,0,0.92805161,1.006478482,-1,-0.99909638,-1,
890,-1,1,-0.748738206,-1,0.991529013,-1,-1,-0.714285714,1.000046147,-0.219902796,0.8823654,0.890213136,-0.925117005,0,-0.059339758,0.501228035,-0.123589447,-0.473640826,-1,0,0.999425926,0,0.924238091,1.004627487,-1,-0.99909638,-0.956521739,
891,-1,1,-0.748738206,-1,0.992376112,-1,-1,-0.785714286,1.000046147,-0.219902796,0.8823654,0.882035668,-0.998439938,0,-0.057699405,0.502013977,-0.119352975,-0.462774926,-1,0,0.999537037,0,0.908666222,1.00370199,-1,-0.99909638,-1,
892,-1,1,-0.748738206,-1,0.992376112,-1,-1,-0.892857143,1.000046147,-0.646627405,0.8823654,0.881165724,-0.992199688,0,-0.056059053,0.502799919,-0.101559792,-0.46022706,-1,0,0.999611111,0,0.815552801,1.002776492,-1,-0.99909638,-1,
893,-1,1,-0.748738206,-1,0.994635042,-1,-1,-0.964285714,1.000046147,-1.001866366,0.8823654,0.880295781,-0.990639626,0,-0.0544187,0.503585861,-0.082611207,-0.459627562,-1,0,0.999388889,0,0.908475546,1.075890791,-1,-0.99909638,-1,
894,-1,1,-1.062612401,-1,0.991811379,-1,-1,-0.75,1.000046147,-0.219289796,0.8823654,0.882557634,-0.990639626,0,-0.052778347,0.504371803,-0.067205854,-0.458503503,-1,0,0.999537037,0,0.908920456,1.089773253,-1,-0.99909638,-1,
895,-1,-0.027898158,-1.057222419,-1,0.991811379,-1,-1,-0.964285714,1.000046147,-0.219902796,0.8823654,0.8830796,-0.990639626,0,-0.051137995,0.505157745,-0.048334296,-0.45805388,-1,0,0.999388889,0,0.903136619,1.09810273,-1,-0.99909638,-1,
896,-1,-0.029193556,-1.05186408,-1,0.990964281,-1,-1,-0.964285714,1.000046147,-0.219765965,0.8823654,0.877337973,-0.990639626,0,-0.049497642,0.505943687,-0.029924899,-0.450784968,-1,0,0.999407407,0,0.898560397,1.116612679,-1,-0.99909638,-0.913043478,
897,-1,-0.030465401,-1.04655848,-1,0.994352675,-1,-1,-0.964285714,1.000046147,0.11186155,0.836677843,0.880469769,-0.987519501,0,-0.047857289,0.506729629,-0.011669555,-0.447487729,-1,0,0.99937037,0,0.729303715,1.129569644,-1,-0.99909638,-0.913043478,
898,-1,-0.031866786,-1.041126306,-1,0.994070309,-1,-1,0.964285714,1.000046147,0.569471506,-0.81517486,0.882383645,-0.984399376,0,-0.046216937,0.507515571,0.00512228,-0.44066844,-1,0,0.999425926,0,0.72904948,1.132346136,-1,-0.99909638,-1,
899,-1,-0.033256395,-1.035799611,-1,0.994635042,-1,-1,0.964285714,1.000046147,1,-0.68849034,0.882209656,-0.981279251,0,-0.044576584,0.508301514,0.022607356,-0.431151411,-1,0,0.999481481,0,0.728541011,1.136973623,-1,-0.99909638,-0.913043478,
900,-1,-0.034551792,-1.030483464,-1,0.994352675,-1,-1,0.571428571,1.000046147,0.999994527,-0.498298428,0.882209656,-0.934477379,0,-0.042936231,0.509087456,0.039630272,-0.417138147,-1,0,0.999388889,0,0.729367274,1.139750116,-1,-0.99909638,-0.913043478,
901,-1,-0.03597673,-1.025061837,-1,0.993787943,-1,-1,0.964285714,1.000046147,0.999994527,-0.354167415,0.880817747,-0.92199688,0,-0.041295879,0.509873398,0.049797805,-0.408745176,-1,0,0.999388889,0,0.728985922,1.142526608,-1,-0.99909638,-1,
902,-1,-0.037519431,-1.019724594,-1,0.991811379,-1,-1,-0.964285714,1.000046147,0.999994527,-0.467476289,0.86707264,-0.918876755,0,-0.039655526,0.51065934,0.054804545,-0.390085803,-1,0,0.9995,0,0.727841866,1.146228598,-1,-0.99909638,-1,
903,-1,-0.038944369,-1.014408447,-1,0.993505577,-1,-1,-0.785714286,1.000046147,0.999994527,-0.729995764,0.867246629,-0.998439938,0,-0.038015173,0.511445282,0.062045061,-0.337479861,-1,0,0.999444444,0,0.73235453,1.171217029,-1,-0.99909638,-0.739130435,
904,-1,-0.040498846,-1.014408447,-1,0.994070309,-1,-1,-0.892857143,1.000046147,0.999994527,-0.823858619,0.864288821,-0.989079563,0,-0.036374821,0.512231224,0.064124783,-0.334257559,-1,0,0.999388889,0,0.729621508,1.186950486,-1,-0.99909638,-0.608695652,
905,-1,-0.040498846,-1.009081752,-1,0.994352675,-1,-1,-0.892857143,1.000046147,0.999994527,-0.89718056,0.864984776,-0.982839314,0,-0.034734468,0.513017166,0.074138263,-0.333508187,-1,0,0.999425926,0,0.72765119,1.191577973,-1,-0.99909638,-0.913043478,
906,-1,-0.042017994,-1.003681221,-1,0.992093746,-1,-1,-0.892857143,1.000046147,0.999994527,-0.9734282,0.864636799,-0.975039002,0,-0.033094115,0.513803108,0.076295013,-0.327213459,-1,0,0.999537037,0,0.727460514,-1,-1,-0.99909638,-0.913043478,
907,-1,-0.043584248,-0.998354526,-1,0.994635042,-1,-1,-0.857142857,1.000046147,0.999994527,-1.05930731,0.864984776,-0.970358814,0,-0.031453763,0.514589051,0.086154439,-0.322267601,-1,0,0.999462963,0,0.728286777,-1,-1,-0.99909638,-0.652173913,
908,-1,-0.045162278,-0.993038379,-1,0.993787943,-1,-1,-0.892857143,1.000046147,0.999994527,-0.504975482,0.863940844,-0.964118565,0,-0.02981341,0.515374993,0.08730984,-0.315598187,-1,0,0.999462963,0,0.731210474,1.189726978,-1,-0.99909638,-0.913043478,
909,-1,-0.046716755,-0.987690588,-1,0.994070309,-1,-1,-0.892857143,1.000046147,0.999994527,-0.042855194,0.864114833,-0.956318253,0,-0.028173057,0.516160935,0.090467938,-0.306231032,-1,0,0.9995,0,0.728477453,1.188801481,-1,-0.99909638,-0.913043478,
910,-1,-0.048400773,-0.98237444,-1,0.996329239,-1,-1,-0.892857143,1.000046147,0.999994527,-0.303888486,0.863592866,-0.940717629,0,-0.026532705,0.516946877,0.092162526,-0.292742328,-1,0,0.999518519,0,0.829789939,1.187875983,-1,-0.99909638,-1,
911,-1,-0.050096566,-0.977079389,-1,0.993505577,-1,-1,-0.892857143,1.000046147,0.999994527,-0.566260778,0.861678991,-0.934477379,0,-0.024892352,0.517732819,0.093780089,-0.27205965,-1,0,0.999574074,0,0.828963676,1.186950486,-1,-0.99909638,-0.913043478,
912,-1,-0.05179236,-0.971773789,-1,0.993787943,-1,-1,-0.857142857,1.000046147,0.999994527,-0.729755247,0.862722923,-0.931357254,0,-0.023251999,0.518518761,0.101867899,-0.254973959,-1,0,0.999425926,0,0.830616201,1.186024988,-1,-0.99909638,-0.913043478,
913,-1,-0.053499929,-0.966457642,-1,0.990964281,0,-1,-0.714285714,1.000046147,0.999994527,-1.00000359,0.878381905,-0.925117005,0,-0.021611647,0.519304703,0.104563836,-0.248454419,-1,0,0.99962963,0,0.797692821,1.185099491,-1,-0.99909638,-0.782608696,
